theta_1,se_1,theta_2,se_2,theta_3,se_3,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2,alpha_3,sigma_sq_3
1.86784153540415,0.33104689236479,4.44110393857056,0.803007839431745,4.63404906098886,0.890322054007212,3.81899046039436,18.2754396260671,3.81899046039436,80.9717763775441,3.81899046039436,148.205048923998
1.83390245728397,0.326552711234144,4.48515689894736,0.770448476412597,4.6263167238813,0.923301257907906,6.55853908771527,31.0475117591668,6.55853908771527,139.165603895275,6.55853908771527,268.002857180911
1.89020830779356,0.32902310230905,4.37909753383187,0.85927179371477,4.67739498812427,0.906758493871325,6.51184143902088,31.1347639285128,6.51184143902088,153.870289896257,6.51184143902088,265.483897872012
1.83598125058328,0.323838713556932,4.505846906139,0.781660362113057,4.71350764715831,0.92291083924402,3.84733515465325,17.9706244641032,3.84733515465325,78.6026261663477,3.84733515465325,152.626367564523
1.95440208269639,0.339724601306345,4.30631509372569,0.866404180810154,4.68003153086337,0.915903429287219,3.45405191171328,16.1055902380126,3.45405191171328,80.6158540164978,3.45405191171328,137.365441169353
1.81230749085977,0.322667992404273,4.45897650439389,0.799286433044763,4.7504164609404,0.921080234587654,6.31239081266926,28.717767734242,6.31239081266926,132.582433354446,6.31239081266926,258.001641548467
1.87696908821902,0.327984393105587,4.37926444747702,0.770509794505417,4.63811947582251,0.964978366565124,5.35229845353657,25.1565911988391,5.35229845353657,115.136127579719,5.35229845353657,225.463459548804
1.86144994486859,0.312627494897072,4.59801334070783,0.836538831078014,4.62262308044182,0.909575458987405,6.18668628370146,27.4553129541444,6.18668628370146,136.778677347743,6.18668628370146,252.572873520322
1.85505930767923,0.323460121355803,4.57947174141257,0.811449441034896,4.52674533959259,0.91946670004944,6.1106913687561,27.7226655892788,6.1106913687561,132.984346922247,6.1106913687561,249.045946595168
1.85350864011946,0.331414543864953,4.56848270659349,0.834198567265941,4.64176246206674,0.899323101127457,4.24780283604633,20.3647657794954,4.24780283604633,90.8009434044412,4.24780283604633,167.031780210489
1.84173692687182,0.320243889339656,4.48040882673309,0.776512396088572,4.68519466881245,0.959940978228784,9.49227259276749,44.1588566907087,9.49227259276749,200.036911809732,9.49227259276749,407.766326962822
1.82020722108179,0.311318303851696,4.63346533686907,0.790882177174824,4.55099698116462,0.925857975422267,9.32648210224876,40.6839363229832,9.32648210224876,202.792887990818,9.32648210224876,376.53880817045
1.83884942721385,0.326043132059001,4.38435950572607,0.802849604160959,4.71901425005537,0.954990420612441,4.2242244161805,19.3737249829924,4.2242244161805,94.1555660580867,4.2242244161805,179.050226314072
1.85597794559429,0.328042042626408,4.5388549318841,0.794173237081248,4.67885367366935,0.936888951438691,4.03137965427147,18.3256122760903,4.03137965427147,85.9145828224012,4.03137965427147,161.9467081237
1.95061017856105,0.350163817275746,4.26462289872461,0.818460583296705,4.75355313491911,0.925845629219272,4.31938834279664,21.2958326974168,4.31938834279664,93.2177549206079,4.31938834279664,172.115729003572
1.84634144600548,0.314700713337303,4.55351262216882,0.727783066504257,4.45765847540864,0.940161031388325,13.1145676911103,56.5394834444136,13.1145676911103,252.39028674078,13.1145676911103,561.251690261037
1.85103600360322,0.316437980843866,4.60883793046366,0.799858145585597,4.57147873022904,0.917426644811592,9.46910519015113,43.5531736455968,9.46910519015113,207.177421185967,9.46910519015113,388.023593425422
1.84458536484074,0.309774127722945,4.57941173857802,0.789428535852276,4.57361822300555,0.933573394897401,6.55808577106699,28.8018216292074,6.55808577106699,138.695888030297,6.55808577106699,266.564274358431
1.87774539632134,0.326275298987032,4.33465952298939,0.844001177509866,4.72570725075398,0.924448373271262,5.07473300036149,23.9040538132323,5.07473300036149,111.788929763035,5.07473300036149,209.798471338874
1.90852627754329,0.322702040623153,4.53166803128124,0.901712470612607,4.66858000928661,0.908021630724132,2.94963298089449,13.4218389854775,2.94963298089449,69.5627300090244,2.94963298089449,116.806690199818
1.8305895818896,0.326634887490517,4.6300088231831,0.829761759621037,4.68613154585274,0.96744521826914,3.08331253739587,13.9767996730932,3.08331253739587,66.248517949601,3.08331253739587,131.446213827067
1.91388348140026,0.33366387497273,4.06037824972225,0.864682071583907,4.98132402596633,0.936037689037079,2.78024999006751,13.0413742348844,2.78024999006751,58.8669488426634,2.78024999006751,117.143197914957
1.85903492208479,0.323988331531702,4.40501516077383,0.813963286869418,4.70835960113304,0.88415061353517,6.48709986628554,30.4123300724826,6.48709986628554,135.614456411429,6.48709986628554,248.844807650904
1.93162868877296,0.338091419044137,4.51088710142573,0.904476032751111,4.79911850196094,0.949233738050026,1.72345987094561,8.33779324308337,1.72345987094561,37.3360766519046,1.72345987094561,73.2266425264672
1.87211575948219,0.323665914628329,4.50378814552619,0.813518766711414,4.59315882436602,0.92759092336386,8.45073353597798,39.6681861349689,8.45073353597798,191.651791680992,8.45073353597798,347.17734555078
1.84408167389098,0.318394543553746,4.42664806692247,0.78375470660318,4.5949342553488,0.900171149188515,8.92709486952827,39.3980152552557,8.92709486952827,194.27461817493,8.92709486952827,347.90650623321
1.93574557640191,0.343590264013315,4.28761758855705,0.826848078256915,4.6873276611105,0.954528243920176,2.54139409224057,12.309209168421,2.54139409224057,57.7707708065396,2.54139409224057,106.2364502371
1.91549110553231,0.326466582080201,4.56025701567696,0.858958961340681,4.60932633548447,0.94030005659955,4.27508865388454,20.1162533764798,4.27508865388454,98.3449179394591,4.27508865388454,176.377218993216
1.89975777362571,0.33294915099357,4.41977762208643,0.804938670914864,4.72593267930844,0.937716345410661,4.1774462714409,19.8276392309236,4.1774462714409,88.1223829601981,4.1774462714409,170.126661514298
1.85229649625544,0.317154386745912,4.57927827446011,0.787057538543023,4.65019937391233,0.93973576535054,6.77212140635663,31.1703182672044,6.77212140635663,143.396884894534,6.77212140635663,276.55723133484
1.87633897003295,0.314055495177948,4.42573886473134,0.792486432163754,4.56350072506803,0.946078551914361,5.84866302572278,25.3761524101998,5.84866302572278,123.071648121812,5.84866302572278,246.947334646088
1.85080682262915,0.312001746372847,4.50387930383056,0.776030893041544,4.66165006044372,0.940112776238941,6.50309222762468,28.6866863782996,6.50309222762468,135.104711217563,6.50309222762468,269.717312238952
1.94104384543177,0.341993431036802,4.2574850727089,0.853007172453003,4.82071983802618,0.950876989686726,2.83419721912865,13.734811942127,2.83419721912865,64.3174509991761,2.83419721912865,118.409826427114
1.8713670731696,0.32522486163856,4.46901968678868,0.769417664796699,4.57163159373111,0.925444614530435,6.36660605094822,29.9243745692299,6.36660605094822,131.806479158303,6.36660605094822,253.360180708298
1.88123309371385,0.319327919235798,4.43368363289216,0.850775941385491,4.69900223935055,0.913216152398677,7.07501556061351,32.07443255667,7.07501556061351,164.172462644745,7.07501556061351,279.825762042898
1.87941298991928,0.32658431596225,4.47815614669669,0.818917578780499,4.72685607132993,0.912607348602164,3.54742372135976,16.7188426889466,3.54742372135976,75.7586543343561,3.54742372135976,140.113344492233
1.89470224657474,0.325737046681565,4.43143167922052,0.839843995051208,4.64744763347962,0.940659983199684,4.50713799434229,20.8060209868242,4.50713799434229,104.983447771971,4.50713799434229,186.928610105722
1.8977271556368,0.323614179833203,4.368292155869,0.791157919528552,4.77850506124065,0.95742295845723,4.42044761951134,20.3718135782039,4.42044761951134,90.3933588545962,4.42044761951134,187.300499788618
1.8898818029112,0.336614807047501,4.38842162714555,0.821481591525382,4.63765594382265,0.929515238566526,7.09960890574797,34.1130671860881,7.09960890574797,163.917654147861,7.09960890574797,291.150388824217
1.8762071987859,0.32759159331875,4.46169030845215,0.807079997408821,4.66280815874026,0.922589614671323,4.59737669889201,21.6966368811088,4.59737669889201,96.5703155144005,4.59737669889201,184.149488482503
1.91222270393827,0.344018681523468,4.42066045397199,0.822018336370361,4.64330711595344,0.909005380710285,3.11907588293324,14.906481408338,3.11907588293324,66.808768914898,3.11907588293324,123.85567710851
1.82296792576535,0.341103193070281,4.47543671881347,0.800090486896797,4.72114002043459,0.952340289562093,2.70438598556551,12.9595891346814,2.70438598556551,54.6508532212101,2.70438598556551,113.239224543897
1.89213065674331,0.327391474717244,4.33294526865406,0.867775034398064,4.74471840059042,0.908999269992192,3.25746520895148,15.2853063847179,3.25746520895148,72.4868261490082,3.25746520895148,133.658765604352
1.80779640714446,0.338639579918395,4.38454986975386,0.785642027086952,4.63964965629536,0.887561670125917,4.06828654986063,18.893797792548,4.06828654986063,86.0348269041476,4.06828654986063,156.329119799259
1.85394327484674,0.320913598635243,4.57320225698759,0.817353252515887,4.59675135790858,0.918603669174433,6.01382359565166,28.012604463113,6.01382359565166,134.373537371401,6.01382359565166,246.161838663828
1.8503770055993,0.31026992055664,4.44596839150798,0.802690011735837,4.70945799310839,0.937381939588147,6.85648126460185,30.1114830986502,6.85648126460185,149.500213783377,6.85648126460185,280.145846908252
1.88600174826633,0.328253594318182,4.36263333716303,0.782548633030687,4.68428863487174,0.956072432515416,3.60872390083937,16.2624380659881,3.60872390083937,74.2269426012612,3.60872390083937,151.095968868771
