theta_1,se_1,theta_2,se_2,theta_3,se_3,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2,alpha_3,sigma_sq_3
15.9126354609012,11.2906532445228,68.4692122622166,28.984728047348,262.219233549934,74.7957142243696,0.568520833515086,2548.45035103033,0.9912333618628,58.6572020304167,0.252026565042295,43678.6976663554
20.8621777381119,6.33452854993484,375.362264231647,101.292149667893,283.253905749588,52.7373650004788,9.62005523661988,17303.6163969808,9.62005523661988,3649418.23281011,9.62005523661988,1249871.93027062
10.3974717533901,15.6314844349901,46.4249034857922,19.4059407116202,301.005681881249,91.8708922723444,0.697537155826586,2421.7617175527,1.39211679217229,0.546888092029375,0.304920832792775,66920.6796136828
20.5736663433679,7.99847810205888,356.259417499645,97.035728824329,281.763862769927,53.7746988840137,3.58306058769801,8334.53498965607,3.58306058769801,1242623.09737151,3.58306058769801,475988.298668375
21.264890208293,6.86254730769928,379.42408659276,99.2078692746837,281.685408524148,52.478805349122,12.4429795218323,25912.0236590939,12.4429795218323,4628886.97389879,12.4429795218323,1652882.75189465
15.8366524457229,10.3803649533768,481.567462310668,132.403954175034,289.010643717028,62.1072808616905,0.780089500868358,1222.22567439721,0.780089500868358,263728.26328165,0.780089500868358,117056.477933828
20.3817558668271,6.95763976389455,400.575891887038,103.569103739135,281.55377767071,53.1510250830338,4.48032051924007,9279.54611267523,4.48032051924007,1609626.17379891,4.48032051924007,599141.724208119
20.986352200515,6.74750161894649,387.616424385641,96.0910593824734,279.523330633366,52.9046710402549,3.83238023901278,7139.47324854146,3.83238023901278,1243121.9009907,3.83238023901278,506530.493503806
15.4867129340998,11.7108635149501,51.0743166154484,24.17416536885,263.35516372222,97.2732074746632,0.562925171866236,995.569259571071,1.07895405820841,17.2778324160268,0.194580677074501,44728.1101395636
20.7737134523742,9.16394384563376,41.4621151090732,28.712715315618,294.433303215194,77.0415050235493,0.668586226159888,904.370177050459,0.824610365847016,1799.75441758264,0.328024384986281,54248.4498900042
22.6193753216859,8.06277343953168,13.936762957486,12.9348138035574,299.806861897261,81.4018543594491,0.829204089919042,1476.15795581859,1.14445688023258,454.885101460317,0.476050373560039,98569.196773344
21.4052918897104,7.15816846273224,393.021118153577,96.6909400312123,288.352785438786,54.9300342127419,2.86523860331436,5502.64846775799,2.86523860331436,874683.344076268,2.86523860331436,392128.684986148
21.6470337592718,6.83991483136737,395.713123148226,109.665235688163,279.913223992757,54.1003634958931,4.60090885086799,9446.64092759801,4.60090885086799,1811563.62417628,4.60090885086799,630967.766056072
21.3989094295406,6.51478401602371,402.427260548474,101.347067879333,281.578360414882,53.8118586859115,5.11327704310936,9539.20963680629,5.11327704310936,1754667.25253235,5.11327704310936,681383.509268052
20.000427293391,9.73840039654068,90.1742651868789,45.8841812978953,265.018366799504,88.3186806723188,0.480742117399594,1114.6067744061,0.626641994156288,2620.00749689598,0.201212562016575,42957.7953202782
22.1145759499917,7.77575553467064,274.625684626238,112.857657287832,294.777256727948,59.4200113946763,1.09512790484755,807.352351030049,1.00264985776269,107408.239131731,0.846453992865156,115598.055596009
21.6570936153045,6.87791438481934,400.792416569063,108.963964611773,282.846996508248,53.0466236832871,2.46728159440926,5076.59618497385,2.46728159440926,935008.879170276,2.46728159440926,330834.183353756
16.2367370896831,16.203868419126,641.162693929386,198.012026712217,264.785018442241,72.9554768111542,0.717196043409179,305.31942099006,0.493890772807868,87657.035034622,0.370404913521916,63616.3187935736
21.1810521019482,7.1237077693389,363.647416963264,93.1095620481734,282.563983780264,48.3292907045556,8.52303527300592,18215.3803039123,8.52303527300592,2747847.12084185,8.52303527300592,957753.778815345
17.4124483430131,14.9236332721721,498.889015835832,168.228035006379,255.246861121232,70.8250659169817,0.568253905338045,227.447889804124,0.444585015278053,34476.2125242825,0.292656707178839,50024.5072292714
19.7085694323291,14.7064194539291,3551.98823660148,1038.95889272094,300.694782908106,59.7155767432173,1.03190245654823,245.865836751611,0.44492175750168,6625669.61381943,0.745411969900881,109311.449043819
21.95720037252,7.55385619472548,74.8330073352785,38.5458964956402,245.986612318539,66.3956053526775,0.650811664347726,1031.42356908642,0.748447010371463,2734.48345533417,0.432567778253822,80942.3902091648
20.9965990552375,6.93816495346732,383.866869018099,98.4663191177217,282.172193834909,50.886509703568,12.5226571998753,26976.998109451,12.5226571998753,4423854.64167517,12.5226571998753,1559441.37665586
21.2683215831254,6.70058070637119,362.430679179573,98.7129467260727,284.067485582368,48.7886474968124,7.14244149068314,13158.1695174234,7.14244149068314,2610841.30538268,7.14244149068314,801896.817346079
22.4711192380474,7.07188678915587,389.359420930955,110.812070573357,285.719412185427,51.4952382026144,1.84894267103497,3664.50587652103,1.84894267103497,712430.751457121,1.84894267103497,233600.465521999
19.6813364543001,27.3901761641296,22.5955569328137,12.6163042765172,311.224840062094,104.452922976284,0.396572535647713,3733.854426313,1.21767002143644,1.04027684311153,0.149716563665999,35217.4122856644
21.4292721776535,7.40372206609171,379.914970710843,107.093020000883,291.175245277685,52.7026346836723,3.75180775909535,7962.87544940758,3.75180775909535,1398721.31910557,3.75180775909535,502757.918026951
20.5903157770788,6.66350080001043,393.354242112434,101.330144388724,283.483657581359,53.5658419269569,6.14268573123937,12280.6150372705,6.14268573123937,2287890.44796239,6.14268573123937,828922.08790356
22.3660848944155,7.04342048140591,385.527641066008,106.384374699313,282.752051853844,51.5879947727126,3.9036779432294,7672.22893680687,3.9036779432294,1488507.46762019,3.9036779432294,490494.390469277
20.847908405338,7.38372662215083,367.8782752443,101.886835979075,284.315277392311,52.7595232380557,8.41025013507933,19263.7498781703,8.41025013507933,3168024.33071296,8.41025013507933,1126989.03003938
21.4193819655298,6.96639074390995,355.827626766089,99.2717751375537,286.240004113505,54.4883615241886,6.882584966393,14481.9858483099,6.882584966393,2600073.14212994,6.882584966393,930456.280953714
20.6370914075405,6.52657394883971,419.219552623105,103.762930858831,282.172288838343,51.3420996805328,7.79274788271145,14933.5369891398,7.79274788271145,2793164.82732579,7.79274788271145,1015835.80142652
20.8802957174114,6.89816509798392,387.252846187376,100.164098044004,280.827069666631,51.0282819242509,7.97001786789625,16202.2773798318,7.97001786789625,2876406.27222043,7.97001786789625,1007593.41457666
21.5537218940114,7.44830556296893,442.607672195338,133.466351500068,283.28980947512,50.370972185039,1.47017207751798,2962.51399200445,1.47017207751798,616930.126467894,1.47017207751798,178874.244287335
21.4412177826689,6.34330631972075,383.158032637855,99.0358844332412,282.632425515862,53.7976503622086,21.39663105788,39536.1773995323,21.39663105788,7747972.01087676,21.39663105788,2916258.0144716
21.0652449247378,6.7656802497365,387.762152645796,101.431862162444,281.897358872118,52.7912123761534,14.3126852587226,29601.1515016829,14.3126852587226,5356192.99622799,14.3126852587226,1906447.22163845
19.3300054860339,5.88927586858498,370.063064001545,107.919329283053,288.62917562252,56.1142013204154,2.53082583019545,3204.10197394952,2.53082583019545,1125517.64336244,2.53082583019545,360233.238958134
21.8330453274769,7.36550433021833,358.230413656285,97.4580680713661,287.829827934031,54.2845409318623,4.76026201330622,10427.7111718367,4.76026201330622,1698039.1091003,4.76026201330622,640371.750255041
21.7462283603758,7.64808728973005,400.292845172307,110.400269810938,290.205561671486,54.4949795555769,2.20721960956054,4815.85030011398,2.20721960956054,753807.520744536,2.20721960956054,286581.156460955
22.2051407330689,7.00979837508402,371.431890367183,108.29181785958,285.702024633375,51.055471518547,4.57102181460612,9300.85138415586,4.57102181460612,1879633.12829536,4.57102181460612,556299.527051971
20.9593381473189,6.87230880504841,402.836677945231,107.049924260728,280.568713943962,53.1207881176426,4.75266397472738,9830.78136880994,4.75266397472738,1777757.94646104,4.75266397472738,634658.435039565
21.2779090595305,6.81442629928719,386.667132017861,103.768369460965,281.167808625829,54.9179280161347,4.96583648295469,10239.8427960436,4.96583648295469,1862749.79004021,4.96583648295469,682616.948442662
21.2678678360159,7.04865425174583,387.957730621609,105.640741819258,280.433917094613,53.5649480428135,5.09123062526165,10822.2025847229,5.09123062526165,1887665.17699017,5.09123062526165,693889.152540679
21.3288813888816,6.85235908698208,400.505919768064,108.506475935227,281.921800462424,53.0064766171823,4.40726436172386,9050.53838854047,4.40726436172386,1720014.86334354,4.40726436172386,595042.411592625
21.2840126329312,6.49154816469119,376.81988486304,93.0831915311638,282.713328026717,52.6342177105698,9.40599209721177,17418.9681530747,9.40599209721177,3069808.36776057,9.40599209721177,1238154.3580736
21.1893434544778,8.30347181317515,302.306397330357,112.894553435132,296.917814527012,61.5263340687381,0.944608662426725,581.604413452152,0.828842377288801,57581.6718802443,0.65973207894464,96401.2580817128
21.3074667035608,6.70359018897144,381.137190882522,97.854303656541,283.078477400415,52.4567892525226,5.9610853503058,11149.364973339,5.9610853503058,1960731.13615507,5.9610853503058,792092.217128738
22.0337412946618,6.98266153366705,409.255966667749,114.323875903051,283.682966825194,53.7082368226472,2.10528971686999,4345.84037682255,2.10528971686999,823959.016065349,2.10528971686999,285530.640689565
22.7897983139025,7.26127784493901,378.475628343679,102.117392814931,283.253453185351,55.4380941748543,2.6016314973733,5470.5401443519,2.6016314973733,928593.054840458,2.6016314973733,358719.572971882
24.4714347097778,8.59160065679318,45.725775441916,60.7781400659187,251.700438187756,67.1844663334207,0.874888464058437,559.61917923738,0.867654971838553,12108.631052932,0.469953778566834,79362.4036492978
22.0121843209034,7.43013123305876,13.462115667908,11.9777451944495,287.590846709369,76.326888539371,0.936519007065455,1380.05810279085,1.25537099831532,184.63761927718,0.578404498635434,117099.464126295
20.8959386888769,6.80601132132691,427.428710423799,105.299796360267,285.039007935489,55.1608055694394,2.9410534979568,5836.55835430916,2.9410534979568,999935.143001902,2.9410534979568,398178.929862804
21.7031557947879,6.58455299846174,378.380973438855,96.9470693845824,283.022722987179,53.2528844269833,8.90389636906938,16878.2933558535,8.90389636906938,3098940.5092778,8.90389636906938,1193756.21784361
20.6880790376368,6.86287810667409,380.603412506036,94.1617383424911,286.479708352289,51.4171185517723,6.12483657453416,12706.4660596743,6.12483657453416,1953172.84238636,6.12483657453416,735810.956972459
17.4600936429826,5.60752059695825,414.204011384545,111.496838872218,278.050697563575,55.7611273098644,2.9746557176464,3495.13178733273,2.9746557176464,1291263.15432922,2.9746557176464,417836.293739554
20.6691168553975,6.75140685226541,379.068889100625,97.2952650426857,284.306941871884,53.005832149812,6.67426543495669,13283.5527922781,6.67426543495669,2338939.47711565,6.67426543495669,872509.024634906
19.4277938050688,12.2345972109639,567.970978806211,181.204563591066,285.329171997017,64.5809187351527,0.85378551156375,321.221519430243,0.627866532417418,133239.970221825,0.521093991365007,77892.0765175264
21.7231316709623,6.84647631825803,377.547274356333,101.2264444805,281.786306011654,54.4533980729056,6.38829111283886,13179.3452324973,6.38829111283886,2398960.43718153,6.38829111283886,873438.703300834
20.4736830725444,7.03528137717855,392.559080859278,102.924360332883,284.673748206079,53.4358934973231,6.28034012132508,13268.8100800626,6.28034012132508,2280899.76233347,6.28034012132508,835733.50073516
20.9832479614638,9.35961674488036,26.0486835551866,21.2294520850989,298.427317375878,74.4791589623822,0.529765882021857,929.052465543613,0.744270776327365,714.150562055258,0.248231022751922,40012.2259657375
16.5105804961438,5.47129820081069,404.340092499763,100.192757218231,286.885631488335,54.2268085202195,3.90547902106614,4559.79723325561,3.90547902106614,1440366.58826948,3.90547902106614,527451.632046965
21.7551914968234,6.84639241311641,381.129904272366,100.608542349911,284.730466458031,53.5091992446818,5.27894660802166,10877.8716358486,5.27894660802166,1867433.92730435,5.27894660802166,693760.559864815
-13.0735410124807,51.1260515748685,552.204349339409,209.57110406117,304.494760739709,66.6226871310665,0.526336924232595,1252.12379094127,0.526336924232595,273243.45742364,0.526336924232595,77157.2007523074
21.443070881235,6.60175715966597,385.79454910003,99.1087201634341,282.587486991423,52.8247589860604,6.79802533972964,13004.9713315586,6.79802533972964,2381312.89525833,6.79802533972964,902156.686419692
22.293490557094,9.83312570549994,47.7289280277325,33.6264459681352,294.254357613017,83.6181036486299,0.547811816355689,1291.41316863942,0.662922112659787,3914.55598629257,0.264505791507609,63444.7240383683
21.7168645509388,7.17034139970395,375.787755581652,99.2567441901964,282.858043500453,53.17182231112,4.85082652403265,10426.4399167642,4.85082652403265,1740532.9526802,4.85082652403265,645666.312420195
20.2944975569301,7.57361325304198,409.334427479821,135.408125677479,291.22993132526,55.6212083428351,1.40843216828825,3036.31202970406,1.40843216828825,583489.776354025,1.40843216828825,201017.787988915
23.1109052504132,8.33000560665249,54.3338067173382,40.5681638020258,282.558437381481,56.5671605693076,1.23851322451422,719.383204112385,1.29748388451294,6185.99058996461,0.937993279751055,130806.71110499
20.8249376500342,6.5846673745125,387.545438276212,101.488023358281,282.273594197011,49.347176033466,5.84313568693119,10705.9681999485,5.84313568693119,2152895.59395683,5.84313568693119,685658.272876977
21.461508512804,6.57822811543421,385.19466564011,102.806951222468,283.026549425784,54.0590030562517,14.3296253667317,28488.3285809624,14.3296253667317,5497898.60582849,14.3296253667317,1963748.67139403
22.5036833963814,7.28963398575012,373.175637766192,101.996333398165,285.713608153553,55.6249750355313,2.93004765091076,6204.4625383314,2.93004765091076,1071995.72075557,2.93004765091076,405383.071648058
